"cc_iso3c","ref_year","variable","value"
"BLR",2021,"gdb_land",2.28375
"BLR",2021,"gdb_procurement",33.294712499999996
"BLR",2021,"gdb_pubfin",37.1235
"BLZ",2021,"gdb_capabilities",33.86666666666667
"BLZ",2021,"gdb_climate",10.284804750000001
"BLZ",2021,"gdb_company",14.395124999999998
"BLZ",2021,"gdb_governance",21.600000000000005
"BLZ",2021,"gdb_health",19.384999999999998
"BLZ",2021,"gdb_integrity",26.549314345991565
"BLZ",2021,"gdb_land",7.9608750000000015
"BLZ",2021,"gdb_procurement",31.854249999999997
"BLZ",2021,"gdb_pubfin",16.1325
"BOL",2021,"gdb_capabilities",26.320000000000004
"BOL",2021,"gdb_climate",15.623222899999998
"BOL",2021,"gdb_company",3.65625
"BOL",2021,"gdb_governance",29.86000000000001
"BOL",2021,"gdb_health",25.526666666666667
"BOL",2021,"gdb_integrity",2.6107594936708862
"BOL",2021,"gdb_land",51.968250000000005
"BOL",2021,"gdb_procurement",41.474625
"BOL",2021,"gdb_pubfin",2.69115
"BRA",2021,"gdb_capabilities",30.46666666666667
"BRA",2021,"gdb_climate",74.91220149999998
"BRA",2021,"gdb_company",52.704237500000005
"BRA",2021,"gdb_governance",67.7
"BRA",2021,"gdb_health",72.66166666666666
"BRA",2021,"gdb_integrity",43.6801529535865
"BRA",2021,"gdb_land",55.3032
"BRA",2021,"gdb_procurement",78.49037499999999
"BRA",2021,"gdb_pubfin",71.44875000000002
"BWA",2021,"gdb_capabilities",22.71666666666667
"BWA",2021,"gdb_climate",9.198786974999997
"BWA",2021,"gdb_company",14.36875
"BWA",2021,"gdb_governance",45.18
"BWA",2021,"gdb_health",19.773333333333333
"BWA",2021,"gdb_integrity",0
"BWA",2021,"gdb_land",0.8500000000000001
"BWA",2021,"gdb_procurement",36.78525
"BWA",2021,"gdb_pubfin",19.550925
"CAN",2021,"gdb_capabilities",56.60000000000001
"CAN",2021,"gdb_climate",77.74371
"CAN",2021,"gdb_company",14.657825
"CAN",2021,"gdb_governance",65.9
"CAN",2021,"gdb_health",42.34166666666667
"CAN",2021,"gdb_integrity",57.69344738924051
"CAN",2021,"gdb_land",52.987625
"CAN",2021,"gdb_procurement",75.62774999999999
"CAN",2021,"gdb_pubfin",84.033
"CHL",2021,"gdb_capabilities",30.40333333333333
"CHL",2021,"gdb_climate",66.64265549999999
"CHL",2021,"gdb_company",23.899500000000003
"CHL",2021,"gdb_governance",43.34
"CHL",2021,"gdb_health",77.5
"CHL",2021,"gdb_integrity",56.158512658227856
"CHL",2021,"gdb_land",30.475125
"CHL",2021,"gdb_procurement",71.38844999999999
"CHL",2021,"gdb_pubfin",63.660000000000004
"CHN",2021,"gdb_capabilities",49.016666666666666
"CHN",2021,"gdb_climate",29.711197
"CHN",2021,"gdb_company",45.2953875
"CHN",2021,"gdb_governance",34.95
"CHN",2021,"gdb_health",16.252166666666664
"CHN",2021,"gdb_integrity",24.534018987341774
"CHN",2021,"gdb_land",60.9255
"CHN",2021,"gdb_procurement",60.43974999999999
"CHN",2021,"gdb_pubfin",35.826
"CIV",2021,"gdb_capabilities",70.16666666666666
"CIV",2021,"gdb_climate",2.54891175
"CIV",2021,"gdb_company",4.7547500000000005
"CIV",2021,"gdb_governance",30.800000000000004
"CIV",2021,"gdb_health",3.7933333333333334
"CIV",2021,"gdb_integrity",3.0063291139240507
"CIV",2021,"gdb_land",0
"CIV",2021,"gdb_procurement",7.813574999999998
"CIV",2021,"gdb_pubfin",44.958875000000006
"CMR",2021,"gdb_capabilities",28.060000000000002
"CMR",2021,"gdb_climate",28.026102599999998
"CMR",2021,"gdb_company",9.00098125
"CMR",2021,"gdb_governance",25.380000000000003
"CMR",2021,"gdb_health",29.14033333333333
"CMR",2021,"gdb_integrity",7.538291139240506
"CMR",2021,"gdb_land",48.1361875
"CMR",2021,"gdb_procurement",65.09862499999998
"CMR",2021,"gdb_pubfin",36.677475
"COL",2021,"gdb_capabilities",74.5
"COL",2021,"gdb_climate",45.195257999999995
"COL",2021,"gdb_company",16.177025
"COL",2021,"gdb_governance",75.92
"COL",2021,"gdb_health",56.17666666666666
"COL",2021,"gdb_integrity",29.259128428270042
"COL",2021,"gdb_land",66.22200000000001
"COL",2021,"gdb_procurement",86.220125
"COL",2021,"gdb_pubfin",52.485
"CRI",2021,"gdb_capabilities",20.950000000000003
