"cc_iso3c","ref_year","variable","value"
"LUX",2023,"dgi_user_driven",0.534
"LUX",2023,"dgi_proactiveness",0.637
"NLD",2023,"dgi_digital_design",0.679
"NLD",2023,"dgi_data_driven",0.513
"NLD",2023,"dgi_govt_as_platform",0.579
"NLD",2023,"dgi_open_default",0.521
"NLD",2023,"dgi_user_driven",0.442
"NLD",2023,"dgi_proactiveness",0.639
"AUT",2023,"dgi_digital_design",0.766
"AUT",2023,"dgi_data_driven",0.38
"AUT",2023,"dgi_govt_as_platform",0.773
"AUT",2023,"dgi_open_default",0.416
"AUT",2023,"dgi_user_driven",0.483
"AUT",2023,"dgi_proactiveness",0.465
"BEL",2023,"dgi_digital_design",0.652
"BEL",2023,"dgi_data_driven",0.543
"BEL",2023,"dgi_govt_as_platform",0.664
"BEL",2023,"dgi_open_default",0.347
"BEL",2023,"dgi_user_driven",0.58
"BEL",2023,"dgi_proactiveness",0.448
"MEX",2023,"dgi_digital_design",0.658
"MEX",2023,"dgi_data_driven",0.473
"MEX",2023,"dgi_govt_as_platform",0.638
"MEX",2023,"dgi_open_default",0.466
"MEX",2023,"dgi_user_driven",0.479
"MEX",2023,"dgi_proactiveness",0.501
"SWE",2023,"dgi_digital_design",0.486
"SWE",2023,"dgi_data_driven",0.746
"SWE",2023,"dgi_govt_as_platform",0.489
"SWE",2023,"dgi_open_default",0.512
"SWE",2023,"dgi_user_driven",0.436
"SWE",2023,"dgi_proactiveness",0.478
"NZL",2023,"dgi_digital_design",0.588
"NZL",2023,"dgi_data_driven",0.549
"NZL",2023,"dgi_govt_as_platform",0.437
"NZL",2023,"dgi_open_default",0.297
"NZL",2023,"dgi_user_driven",0.519
"NZL",2023,"dgi_proactiveness",0.61
"SVN",2023,"dgi_digital_design",0.559
"SVN",2023,"dgi_data_driven",0.489
"SVN",2023,"dgi_govt_as_platform",0.621
"SVN",2023,"dgi_open_default",0.465
"SVN",2023,"dgi_user_driven",0.328
"SVN",2023,"dgi_proactiveness",0.527
"ISR",2023,"dgi_digital_design",0.536
"ISR",2023,"dgi_data_driven",0.472
"ISR",2023,"dgi_govt_as_platform",0.573
"ISR",2023,"dgi_open_default",0.542
"ISR",2023,"dgi_user_driven",0.669
"ISR",2023,"dgi_proactiveness",0.179
"HUN",2023,"dgi_digital_design",0.593
"HUN",2023,"dgi_data_driven",0.677
"HUN",2023,"dgi_govt_as_platform",0.413
"HUN",2023,"dgi_open_default",0.456
"HUN",2023,"dgi_user_driven",0.432
"HUN",2023,"dgi_proactiveness",0.374
"JPN",2023,"dgi_digital_design",0.609
"JPN",2023,"dgi_data_driven",0.525
"JPN",2023,"dgi_govt_as_platform",0.505
"JPN",2023,"dgi_open_default",0.389
"JPN",2023,"dgi_user_driven",0.44
"JPN",2023,"dgi_proactiveness",0.431
"CHL",2023,"dgi_digital_design",0.407
"CHL",2023,"dgi_data_driven",0.469
"CHL",2023,"dgi_govt_as_platform",0.374
"CHL",2023,"dgi_open_default",0.25
"CHL",2023,"dgi_user_driven",0.383
"CHL",2023,"dgi_proactiveness",0.504
"CRI",2023,"dgi_digital_design",0.283
"CRI",2023,"dgi_data_driven",0.317
"CRI",2023,"dgi_govt_as_platform",0.118
"CRI",2023,"dgi_open_default",0.288
"CRI",2023,"dgi_user_driven",0.321
"CRI",2023,"dgi_proactiveness",0.019
"PER",2023,"dgi_digital_design",0.78
"PER",2023,"dgi_data_driven",0.79
"PER",2023,"dgi_govt_as_platform",0.53
"PER",2023,"dgi_open_default",0.512
"PER",2023,"dgi_user_driven",0.814
"PER",2023,"dgi_proactiveness",0.292
"BRA",2023,"dgi_digital_design",0.622
"BRA",2023,"dgi_data_driven",0.628
"BRA",2023,"dgi_govt_as_platform",0.645
"BRA",2023,"dgi_open_default",0.522
"BRA",2023,"dgi_user_driven",0.639
"BRA",2023,"dgi_proactiveness",0.658
"ARG",2023,"dgi_digital_design",0.573
"ARG",2023,"dgi_data_driven",0.443
"ARG",2023,"dgi_govt_as_platform",0.404
"ARG",2023,"dgi_open_default",0.323
"ARG",2023,"dgi_user_driven",0.45
"ARG",2023,"dgi_proactiveness",0.309
"HRV",2023,"dgi_digital_design",0.496
"HRV",2023,"dgi_data_driven",0.535
"HRV",2023,"dgi_govt_as_platform",0.403
"HRV",2023,"dgi_open_default",0.38
"HRV",2023,"dgi_user_driven",0.269
"HRV",2023,"dgi_proactiveness",0.063
"ROU",2023,"dgi_digital_design",0.42
"ROU",2023,"dgi_data_driven",0.28
"ROU",2023,"dgi_govt_as_platform",0.146
"ROU",2023,"dgi_open_default",0.243
"ROU",2023,"dgi_user_driven",0.038
"ROU",2023,"dgi_proactiveness",0.063
