"cc_iso3c","ref_year","variable","value"
"COM",2021,"ilo_ps_mgrpro_female",0.3687132516573356
"CPV",2015,"ilo_ps_mgrpro_female",0.5823347745521927
"CPV",2019,"ilo_pse_female",0.4496439231908243
"CPV",2019,"ilo_pubad_female",0.3669005164182013
"CRI",2022,"ilo_ps_snrmgr_female",0.5870513250587052
"CRI",2023,"ilo_pse_female",0.5316020165970791
"CRI",2023,"ilo_pubad_female",0.43179006993815383
"CRI",2023,"ilo_ps_mgrpro_female",0.5248095481052759
"CYM",2015,"ilo_pse_female",0.6666083304165208
"CYM",2015,"ilo_pubad_female",0.37752066115702476
"CYP",2023,"ilo_pse_female",0.6548886772840601
"CYP",2023,"ilo_pubad_female",0.46060622062628725
"CZE",2023,"ilo_pse_female",0.6900750660771673
"CZE",2023,"ilo_pubad_female",0.48475324011398385
"DEU",2023,"ilo_pse_female",0.6808486471740695
"DEU",2023,"ilo_pubad_female",0.5367565875699299
"DJI",2017,"ilo_pse_female",0.1799326969301559
"DJI",2017,"ilo_ps_mgrpro_female",0.17805708300602252
"DNK",2023,"ilo_pse_female",0.6780471699190126
"DNK",2023,"ilo_pubad_female",0.5348099204869067
"DOM",2023,"ilo_pse_female",0.5451941323533841
"DOM",2023,"ilo_pubad_female",0.34833052300811457
"DOM",2023,"ilo_ps_mgrpro_female",0.6140387740905408
"DZA",2017,"ilo_pse_female",0.27933358374174644
"DZA",2017,"ilo_pubad_female",0.15751544407671686
"ECU",2023,"ilo_pse_female",0.48798373656848354
"ECU",2023,"ilo_pubad_female",0.33933338800353535
"ECU",2023,"ilo_ps_mgrpro_female",0.5732527435495992
"ECU",2023,"ilo_ps_snrmgr_female",0.42554101445556414
"EGY",2022,"ilo_pse_female",0.3232047573782122
"EGY",2022,"ilo_pubad_female",0.23280453136924453
"EGY",2022,"ilo_ps_mgrpro_female",0.3591389089800312
"EGY",2022,"ilo_ps_snrmgr_female",0.24139476771356902
"ESP",2023,"ilo_pse_female",0.6533524333746957
"ESP",2023,"ilo_pubad_female",0.44844732920065616
"EST",2023,"ilo_pse_female",0.7366791608335466
"EST",2023,"ilo_pubad_female",0.535226204536142
"ETH",2021,"ilo_pse_female",0.3680163391737124
"ETH",2021,"ilo_pubad_female",0.2869389842063402
"ETH",2021,"ilo_ps_mgrpro_female",0.310545395208255
"ETH",2021,"ilo_ps_snrmgr_female",0.18114219673346563
"FIN",2023,"ilo_pse_female",0.7451689399418087
"FIN",2023,"ilo_pubad_female",0.5787996770144623
"FJI",2016,"ilo_pse_female",0.4110321789504841
"FJI",2016,"ilo_pubad_female",0.276332899869961
"FJI",2016,"ilo_ps_mgrpro_female",0.48434687117447967
"FLK",2016,"ilo_pse_female",0.5329670329670328
"FRA",2022,"ilo_ps_mgrpro_female",0.4966439390891111
"FRA",2022,"ilo_ps_snrmgr_female",0.4166911548633559
"FRA",2023,"ilo_pse_female",0.678734508286322
"FRA",2023,"ilo_pubad_female",0.5091152985790773
"GBR",2019,"ilo_pubad_female",0.5274521090494769
"GBR",2020,"ilo_pse_female",0.6563596881912857
"GEO",2020,"ilo_pse_female",0.5496727997763655
"GEO",2020,"ilo_pubad_female",0.30516741927238644
"GEO",2020,"ilo_ps_mgrpro_female",0.6182332381387655
"GGY",2016,"ilo_pse_female",0.6152852132176482
"GGY",2016,"ilo_pubad_female",0.6152852132176482
"GHA",2022,"ilo_pse_female",0.40790396342477586
"GHA",2022,"ilo_pubad_female",0.3190413975885625
"GHA",2022,"ilo_ps_mgrpro_female",0.457015688269649
"GLP",2016,"ilo_pse_female",0.6328669394978431
"GMB",2023,"ilo_pse_female",0.3890554270194146
"GMB",2023,"ilo_pubad_female",0.2789671965450703
"GMB",2023,"ilo_ps_mgrpro_female",0.3975771016933608
"GNB",2021,"ilo_pse_female",0.2804714532871972
"GNB",2021,"ilo_pubad_female",0.19639093782929398
"GNB",2021,"ilo_ps_mgrpro_female",0.29177305688897964
"GRC",2020,"ilo_ps_mgrpro_female",0.5127876530090608
"GRC",2020,"ilo_ps_snrmgr_female",0.5042826552462527
"GRC",2023,"ilo_pse_female",0.5811308754001738
"GRC",2023,"ilo_pubad_female",0.40008306504590296
"GRD",2020,"ilo_pse_female",0.6208920187793427
"GRD",2020,"ilo_pubad_female",0.6006202618883528
"GRD",2020,"ilo_ps_mgrpro_female",0.6179595109240328
"GRL",2015,"ilo_pse_female",0.6699330552052003
"GTM",2022,"ilo_pse_female",0.44147894105202246
"GTM",2022,"ilo_pubad_female",0.2907129543592648
"GTM",2022,"ilo_ps_mgrpro_female",0.4822691111769582
"GUF",2016,"ilo_pse_female",0.5779360967184801
"GUY",2019,"ilo_pse_female",0.5341937454656536
"GUY",2019,"ilo_pubad_female",0.5905226123286667
"GUY",2019,"ilo_ps_mgrpro_female",0.6421246509417147
"HKG",2022,"ilo_pse_female",0.7102067634550199
"HND",2023,"ilo_pse_female",0.553065365122305
"HND",2023,"ilo_pubad_female",0.3878407957235813
"HND",2023,"ilo_ps_mgrpro_female",0.5665496324442457
"HRV",2023,"ilo_pse_female",0.6678514945347835
"HRV",2023,"ilo_pubad_female",0.4888609649467263
"HUN",2023,"ilo_pse_female",0.6983240266923487
"HUN",2023,"ilo_pubad_female",0.5595973999378048
"IDN",2015,"ilo_pubad_female",0.25519512407341255
"IDN",2022,"ilo_pse_female",0.47013021919789627
"IDN",2022,"ilo_ps_mgrpro_female",0.5468293084728646
"IMN",2016,"ilo_pse_female",0.5921916010498688
"IMN",2016,"ilo_pubad_female",0.4188965972910472
"IND",2023,"ilo_pse_female",0.43345629525233775
"IND",2023,"ilo_pubad_female",0.20363206334602393
"IRL",2023,"ilo_pse_female",0.7030592743237287
"IRL",2023,"ilo_pubad_female",0.518312461217352
"IRN",2022,"ilo_pse_female",0.2544473923201535
"IRN",2022,"ilo_pubad_female",0.16166554189367877
"IRN",2022,"ilo_ps_mgrpro_female",0.37466164644414024
"IRN",2022,"ilo_ps_snrmgr_female",0.10234792028295116
"IRQ",2021,"ilo_pse_female",0.21483733603341598
"IRQ",2021,"ilo_pubad_female",0.05527554166566691
"IRQ",2021,"ilo_ps_mgrpro_female",0.3957863372161877
"IRQ",2021,"ilo_ps_snrmgr_female",0
"ISL",2023,"ilo_pse_female",0.6938028348058222
"ISL",2023,"ilo_pubad_female",0.5691156977845104
"ISR",2021,"ilo_ps_mgrpro_female",0.5291606186259166
"ISR",2021,"ilo_ps_snrmgr_female",0.37078200321371185
"ISR",2022,"ilo_pse_female",0.6703710405721517
"ISR",2022,"ilo_pubad_female",0.437630412180169
"ITA",2023,"ilo_pse_female",0.6523278819478847
"ITA",2023,"ilo_pubad_female",0.35209035321832993
"JAM",2022,"ilo_pse_female",0.6188815704507297
"JAM",2022,"ilo_pubad_female",0.5271660231660231
"JAM",2022,"ilo_ps_mgrpro_female",0.6489722919004555
"JOR",2022,"ilo_pse_female",0.24521006858871003
"JOR",2022,"ilo_pubad_female",0.09260142163661579
"JOR",2022,"ilo_ps_mgrpro_female",0.41998182474118523
"JPN",2021,"ilo_pubad_female",0.49835134465473535
"JPN",2021,"ilo_ps_mgrpro_female",0.4558708843741303
"JPN",2023,"ilo_pse_female",0.5859758820902189
"KAZ",2022,"ilo_pse_female",0.6402708957543843
"KAZ",2022,"ilo_pubad_female",0.3752662142417491
"KEN",2019,"ilo_pse_female",0.3937272636080568
"KEN",2019,"ilo_pubad_female",0.24201614680921416
"KEN",2019,"ilo_ps_mgrpro_female",0.476071456258267
"KEN",2019,"ilo_ps_snrmgr_female",0.30763946741497494
"KGZ",2019,"ilo_ps_snrmgr_female",0.28783094486276417
"KGZ",2021,"ilo_pse_female",0.5274172656388896
"KGZ",2021,"ilo_pubad_female",0.3188829760680518
"KGZ",2021,"ilo_ps_mgrpro_female",0.6327809207070072
"KHM",2021,"ilo_pse_female",0.2936849208409032
