"cc_iso3c","ref_year","variable","value"
"CAF",2020,"gci_cooperative_measures",0
"CAN",2020,"gci_legal_measures",20
"CAN",2020,"gci_technical_measures",18.27
"CAN",2020,"gci_organisational_measures",20
"CAN",2020,"gci_capacity_development",20
"CAN",2020,"gci_cooperative_measures",19.41
"CHE",2020,"gci_legal_measures",13.62
"CHE",2020,"gci_technical_measures",18.85
"CHE",2020,"gci_organisational_measures",17.4
"CHE",2020,"gci_capacity_development",17.69
"CHE",2020,"gci_cooperative_measures",19.41
"CHL",2020,"gci_legal_measures",17.2
"CHL",2020,"gci_technical_measures",9.39
"CHL",2020,"gci_organisational_measures",15.84
"CHL",2020,"gci_capacity_development",11.07
"CHL",2020,"gci_cooperative_measures",15.33
"CHN",2020,"gci_legal_measures",20
"CHN",2020,"gci_technical_measures",17.94
"CHN",2020,"gci_organisational_measures",16.63
"CHN",2020,"gci_capacity_development",19.04
"CHN",2020,"gci_cooperative_measures",18.91
"CIV",2020,"gci_legal_measures",17.95
"CIV",2020,"gci_technical_measures",14.65
"CIV",2020,"gci_organisational_measures",12.14
"CIV",2020,"gci_capacity_development",11.53
"CIV",2020,"gci_cooperative_measures",11.55
"CMR",2020,"gci_legal_measures",9.84
"CMR",2020,"gci_technical_measures",8.54
"CMR",2020,"gci_organisational_measures",5.67
"CMR",2020,"gci_capacity_development",9.95
"CMR",2020,"gci_cooperative_measures",11.63
"COD",2020,"gci_legal_measures",5.3
"COD",2020,"gci_technical_measures",0
"COD",2020,"gci_organisational_measures",0
"COD",2020,"gci_capacity_development",0
"COD",2020,"gci_cooperative_measures",0
"COG",2020,"gci_legal_measures",6.66
"COG",2020,"gci_technical_measures",0
"COG",2020,"gci_organisational_measures",0
"COG",2020,"gci_capacity_development",3.8
"COG",2020,"gci_cooperative_measures",4.26
"COL",2020,"gci_legal_measures",9.14
"COL",2020,"gci_technical_measures",17.58
"COL",2020,"gci_organisational_measures",6.67
"COL",2020,"gci_capacity_development",14.42
"COL",2020,"gci_cooperative_measures",15.93
"COM",2020,"gci_legal_measures",0
"COM",2020,"gci_technical_measures",0
"COM",2020,"gci_organisational_measures",1.69
"COM",2020,"gci_capacity_development",0
"COM",2020,"gci_cooperative_measures",2.04
"CPV",2020,"gci_legal_measures",3.77
"CPV",2020,"gci_technical_measures",0
"CPV",2020,"gci_organisational_measures",5
"CPV",2020,"gci_capacity_development",1.96
"CPV",2020,"gci_cooperative_measures",7
"CRI",2020,"gci_legal_measures",17.62
"CRI",2020,"gci_technical_measures",9.14
"CRI",2020,"gci_organisational_measures",12.66
"CRI",2020,"gci_capacity_development",12.11
"CRI",2020,"gci_cooperative_measures",15.93
"CUB",2020,"gci_legal_measures",14.85
"CUB",2020,"gci_technical_measures",10.87
"CUB",2020,"gci_organisational_measures",13.91
"CUB",2020,"gci_capacity_development",10.52
"CUB",2020,"gci_cooperative_measures",8.61
"CYP",2020,"gci_legal_measures",20
"CYP",2020,"gci_technical_measures",18.73
"CYP",2020,"gci_organisational_measures",18.41
"CYP",2020,"gci_capacity_development",13.73
"CYP",2020,"gci_cooperative_measures",17.94
"CZE",2020,"gci_legal_measures",18.89
"CZE",2020,"gci_technical_measures",19
"CZE",2020,"gci_organisational_measures",14.2
"CZE",2020,"gci_capacity_development",9.14
"CZE",2020,"gci_cooperative_measures",13.14
"DEU",2020,"gci_legal_measures",20
"DEU",2020,"gci_technical_measures",19.54
"DEU",2020,"gci_organisational_measures",18.98
