"cc_iso3c","ref_year","variable","value"
"GIN",2023,"obs_documents",11.33
"GIN",2023,"obs_oversight",6.66
"GIN",2023,"obs_consultation",1
"GNB",2023,"obs_documents",5.67
"GNB",2023,"obs_oversight",1.9900000000000002
"GNB",2023,"obs_consultation",0.66
"HND",2023,"obs_documents",65.99
"HND",2023,"obs_oversight",12.66
"HND",2023,"obs_consultation",4
"HUN",2023,"obs_documents",19.65
"HUN",2023,"obs_oversight",11.66
"HUN",2023,"obs_consultation",1
"IND",2023,"obs_documents",49.97999999999999
"IND",2023,"obs_oversight",16
"IND",2023,"obs_consultation",1.9900000000000002
"IDN",2023,"obs_documents",67.35000000000001
"IDN",2023,"obs_oversight",16.99
"IDN",2023,"obs_consultation",7
"IRQ",2023,"obs_documents",8
"IRQ",2023,"obs_oversight",9
"IRQ",2023,"obs_consultation",0
"ITA",2023,"obs_documents",75.63999999999999
"ITA",2023,"obs_oversight",21.67
"ITA",2023,"obs_consultation",3.99
"JAM",2023,"obs_documents",48.639999999999986
"JAM",2023,"obs_oversight",13.35
"JAM",2023,"obs_consultation",5.65
"JPN",2023,"obs_documents",58.01
"JPN",2023,"obs_oversight",17.34
"JPN",2023,"obs_consultation",7.33
"JOR",2023,"obs_documents",58.330000000000005
"JOR",2023,"obs_oversight",11.33
"JOR",2023,"obs_consultation",3.3200000000000003
"KAZ",2023,"obs_documents",61.669999999999995
"KAZ",2023,"obs_oversight",15.99
"KAZ",2023,"obs_consultation",2.99
"KEN",2023,"obs_documents",53.97999999999999
"KEN",2023,"obs_oversight",17
"KEN",2023,"obs_consultation",7.33
"KGZ",2023,"obs_documents",59.319999999999986
"KGZ",2023,"obs_oversight",17.669999999999998
"KGZ",2023,"obs_consultation",8.68
"LBN",2023,"obs_documents",18.65
"LBN",2023,"obs_oversight",4.66
"LBN",2023,"obs_consultation",0
"LSO",2023,"obs_documents",34.31999999999999
"LSO",2023,"obs_oversight",7.3100000000000005
"LSO",2023,"obs_consultation",1.67
"LBR",2023,"obs_documents",54.94999999999998
"LBR",2023,"obs_oversight",7.65
"LBR",2023,"obs_consultation",4.32
"MDG",2023,"obs_documents",40
"MDG",2023,"obs_oversight",5.99
"MDG",2023,"obs_consultation",3.99
"MWI",2023,"obs_documents",5.33
"MWI",2023,"obs_oversight",10.3
"MWI",2023,"obs_consultation",1.9900000000000002
"MYS",2023,"obs_documents",44.94999999999998
"MYS",2023,"obs_oversight",13.34
"MYS",2023,"obs_consultation",6.68
"MLI",2023,"obs_documents",11
"MLI",2023,"obs_oversight",7.65
"MLI",2023,"obs_consultation",1.6600000000000001
"MEX",2023,"obs_documents",79.69000000000001
"MEX",2023,"obs_oversight",17
"MEX",2023,"obs_consultation",8
"MDA",2023,"obs_documents",80.01
"MDA",2023,"obs_oversight",17.02
"MDA",2023,"obs_consultation",5.66
"MNG",2023,"obs_documents",58.989999999999995
"MNG",2023,"obs_oversight",20.020000000000003
"MNG",2023,"obs_consultation",6
"MNE",2023,"obs_documents",47.639999999999986
"MNE",2023,"obs_oversight",18.33
"MNE",2023,"obs_consultation",2.33
"MAR",2023,"obs_documents",47.31999999999999
"MAR",2023,"obs_oversight",7.99
"MAR",2023,"obs_consultation",5.99
"MOZ",2023,"obs_documents",46.010000000000005
"MOZ",2023,"obs_oversight",9.67
"MOZ",2023,"obs_consultation",5.32
"MMR",2023,"obs_documents",3.33
"MMR",2023,"obs_oversight",3.01
"MMR",2023,"obs_consultation",0
"NAM",2023,"obs_documents",54.66
"NAM",2023,"obs_oversight",10.99
