"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2021",6960.685,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2021",1059.238,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2021",5901.447,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2021",5280.936,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2021",1304.16,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2021",3976.776,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2020",10936.539,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2020",2120.608,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2020",8815.931,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2020",6151.28,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2020",965.458,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2020",5185.822,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2020",4785.259,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2020",1155.15,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2020",3630.109,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2019",12041.135,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2019",2032.643,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2019",10008.493,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2019",6797.801,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2019",943.128,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2019",5854.673,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2019",5243.335,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2019",1089.515,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2019",4153.82,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2018",11744.699,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2018",2023.171,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2018",9721.529,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2018",6634.266,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2018",951.188,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2018",5683.078,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2018",5110.433,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2018",1071.983,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2018",4038.451,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2017",11568.217,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2017",2031.377,,,"R1:3513_S4:33"
